id,source,title,question,created_at_ts,closes_at_ts,raw,last_seen_ts
manifold:NAULcq8L9n,manifold,Zohran Mamdani NYC Mayor Margin above 9%? [Kalshi],Zohran Mamdani NYC Mayor Margin above 9%? [Kalshi],1762484920355.0,1765065540000.0,"{""id"": ""NAULcq8L9n"", ""creatorId"": ""WSC5NWEmAEXhUdSXeOoJYvzCkGO2"", ""creatorUsername"": ""HillaryClinton"", ""creatorName"": ""Hillary Clinton"", ""createdTime"": 1762484920355, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FHillaryClinton%2FWSukZ7nfsM.jpg?alt=media&token=e24f3032-bd35-4adc-ad4f-ddf881047e95"", ""closeTime"": 1765065540000, ""question"": ""Zohran Mamdani NYC Mayor Margin above 9%? [Kalshi]"", ""slug"": ""zohran-mamdani-margin-above-9-kalsh"", ""url"": ""https://manifold.markets/HillaryClinton/zohran-mamdani-margin-above-9-kalsh"", ""pool"": {""NO"": 884.7736625514403, ""YES"": 1130.2325581395348}, ""probability"": 0.4390922734958301, ""p"": 0.5000000000000001, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 275, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 5, ""lastUpdatedTime"": 1762531682163, ""lastBetTime"": 1762531682163}",1762625577
manifold:qPPLS0tcRn,manifold,Will $PERC open source merge be pushed by EOD Friday Nov 7?,Will $PERC open source merge be pushed by EOD Friday Nov 7?,1762477559229.0,1762577940000.0,"{""id"": ""qPPLS0tcRn"", ""creatorId"": ""ECyG7CmXxmScIyrGaioGPxUZ49J2"", ""creatorUsername"": ""oog"", ""creatorName"": ""oog"", ""createdTime"": 1762477559229, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FJakubJaniak%2Fl6IyuRlRpS.avif?alt=media&token=6c1d7a14-0de8-4d75-8554-19bc7bcd1cd0"", ""closeTime"": 1762577940000, ""question"": ""Will $PERC open source merge be pushed by EOD Friday Nov 7?"", ""slug"": ""will-perc-open-source-merge-be-push"", ""url"": ""https://manifold.markets/oog/will-perc-open-source-merge-be-push"", ""pool"": {""NO"": 10.050378152592089, ""YES"": 994.9874371066189}, ""probability"": 0.009999999999999988, ""p"": 0.5000000000000002, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 894.9874371066189, ""volume24Hours"": 824.9874371066189, ""isResolved"": false, ""uniqueBettorCount"": 3, ""lastUpdatedTime"": 1762574258104, ""lastBetTime"": 1762574258104}",1762625582
manifold:PUNIq0tZQu,manifold,What move wins the hidden chess puzzle? [Prize for early answers!],What move wins the hidden chess puzzle? [Prize for early answers!],1762474479372.0,1765059120000.0,"{""id"": ""PUNIq0tZQu"", ""creatorId"": ""zbcwFsMY6cSoDsj4Iwg5fOQDMjo2"", ""creatorUsername"": ""moobunny"", ""creatorName"": ""moobunny"", ""createdTime"": 1762474479372, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fmoobunny%2FSlNsAcuA0C.jpg?alt=media&token=faf622c4-556a-469e-94d7-819e1daa8ece"", ""closeTime"": 1765059120000, ""question"": ""What move wins the hidden chess puzzle? [Prize for early answers!]"", ""slug"": ""what-move-wins-the-hidden-chess-puz"", ""url"": ""https://manifold.markets/moobunny/what-move-wins-the-hidden-chess-puz"", ""totalLiquidity"": 125, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 285.6082466055935, ""volume24Hours"": 30.608246605593457, ""isResolved"": false, ""uniqueBettorCount"": 5, ""lastUpdatedTime"": 1762600716988, ""lastBetTime"": 1762600716988, ""lastCommentTime"": 1762550800783}",1762625586
manifold:yE0RNI8uh6,manifold,GTA 6 releases in 2026?,GTA 6 releases in 2026?,1762473978558.0,1798761540000.0,"{""id"": ""yE0RNI8uh6"", ""creatorId"": ""A4rnturBDZcFhcKOdcpPFghDkD62"", ""creatorUsername"": ""Masterguess"", ""creatorName"": ""Masterguess"", ""createdTime"": 1762473978558, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBrunoLourenco%2FhLhdcpA8Ec.jpeg?alt=media&token=498a6985-9503-4b78-a3fd-7e8a0c000d18"", ""closeTime"": 1798761540000, ""question"": ""GTA 6 releases in 2026?"", ""slug"": ""gta-6-releases-in-2026"", ""url"": ""https://manifold.markets/Masterguess/gta-6-releases-in-2026"", ""pool"": {""NO"": 187.1475256547576, ""YES"": 53.43378153151554}, ""probability"": 0.777897201754982, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 525.7838892911211, ""volume24Hours"": 35.78388929112116, ""isResolved"": false, ""uniqueBettorCount"": 5, ""lastUpdatedTime"": 1762562527200, ""lastBetTime"": 1762562527200}",1762625591
manifold:550ZLEtQ9E,manifold,"[Short fuse] Migraine prop bets, which symptoms will I get?","[Short fuse] Migraine prop bets, which symptoms will I get?",1762473336148.0,1762497807527.0,"{""id"": ""550ZLEtQ9E"", ""creatorId"": ""IB7b5yEO6Jc1MaA7AKsLxVRNa2W2"", ""creatorUsername"": ""JussiVilleHeiskanen"", ""creatorName"": ""Jussi-Ville Heiskanen"", ""createdTime"": 1762473336148, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FJussiVilleHeiskanen%2FA2AAq2q6dR.jpg?alt=media&token=e3ba398d-fc68-457b-8cbb-966ad21b7b46"", ""closeTime"": 1762497807527, ""question"": ""[Short fuse] Migraine prop bets, which symptoms will I get?"", ""slug"": ""short-fuse-migraine-prop-bets-which"", ""url"": ""https://manifold.markets/JussiVilleHeiskanen/short-fuse-migraine-prop-bets-which"", ""totalLiquidity"": 100, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 20, ""volume24Hours"": 0, ""isResolved"": true, ""resolution"": ""CANCEL"", ""resolutionTime"": 1762497807527, ""resolverId"": ""IB7b5yEO6Jc1MaA7AKsLxVRNa2W2"", ""uniqueBettorCount"": 1, ""lastUpdatedTime"": 1762497807527, ""lastBetTime"": 1762489466534, ""lastCommentTime"": 1762497779662}",1762625595
manifold:2tlR9PIyA0,manifold,Do people have a duty to become physically stronger?,Do people have a duty to become physically stronger?,1762472116917.0,,"{""id"": ""2tlR9PIyA0"", ""creatorId"": ""D6J4rACLVqSmn0S610IZwB0vSYa2"", ""creatorUsername"": ""singer"", ""creatorName"": ""singer"", ""createdTime"": 1762472116917, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fsinger%2FRTsXw7Bkwq.jpeg?alt=media&token=b8d7566a-c787-4d0d-94c3-c1ee5bc5b4ae"", ""question"": ""Do people have a duty to become physically stronger?"", ""slug"": ""do-people-have-a-duty-to-become-phy"", ""url"": ""https://manifold.markets/singer/do-people-have-a-duty-to-become-phy"", ""outcomeType"": ""POLL"", ""mechanism"": ""none"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 20, ""lastUpdatedTime"": 1762566882216, ""lastCommentTime"": 1762566882195}",1762625600
manifold:g6Z5yU5ZLA,manifold,Will Jesus Christ return before GTA VI? [Polymarket],Will Jesus Christ return before GTA VI? [Polymarket],1762471537920.0,1785970740000.0,"{""id"": ""g6Z5yU5ZLA"", ""creatorId"": ""LzjZJ37op1Ml80P60jms9cPUyP62"", ""creatorUsername"": ""vdb"", ""creatorName"": ""Sad"", ""createdTime"": 1762471537920, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fvdb%2FC0lqqszL6I.png?alt=media&token=9f0122b0-3557-4611-b38e-eae490a56d2c"", ""closeTime"": 1785970740000, ""question"": ""Will Jesus Christ return before GTA VI? [Polymarket]"", ""slug"": ""will-jesus-christ-return-before-gta"", ""url"": ""https://manifold.markets/vdb/will-jesus-christ-return-before-gta"", ""pool"": {""NO"": 99.9999999999999, ""YES"": 100.00000000000013}, ""probability"": 0.5, ""p"": 0.5000000000000006, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 46724.90297640915, ""volume24Hours"": 5338.091009900488, ""isResolved"": false, ""uniqueBettorCount"": 50, ""lastUpdatedTime"": 1762621033791, ""lastBetTime"": 1762621033791, ""lastCommentTime"": 1762617365584}",1762625604
manifold:SndL8EORPQ,manifold,Bitcoin (BTC) reaches new ATH before Strategy formerly Microstrategy (MSTR) sells BTC?,Bitcoin (BTC) reaches new ATH before Strategy formerly Microstrategy (MSTR) sells BTC?,1762471077903.0,1830297540000.0,"{""id"": ""SndL8EORPQ"", ""creatorId"": ""cVQpREnyPlb6jLEMO9LYTDekWMU2"", ""creatorUsername"": ""ChristophUSOtz"", ""creatorName"": ""Christoph"", ""createdTime"": 1762471077903, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocICzfK8DYiMoGERR2AnHTjWmaw6R6Oqk3JHcNjDrXHvsMxcNg=s96-c"", ""closeTime"": 1830297540000, ""question"": ""Bitcoin (BTC) reaches new ATH before Strategy formerly Microstrategy (MSTR) sells BTC?"", ""slug"": ""bitcoin-btc-reaches-new-ath-before"", ""url"": ""https://manifold.markets/ChristophUSOtz/bitcoin-btc-reaches-new-ath-before"", ""pool"": {""NO"": 98.11320754716984, ""YES"": 101.92307692307693}, ""probability"": 0.4904770542354436, ""p"": 0.5, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 55, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 3, ""lastUpdatedTime"": 1762519991984, ""lastBetTime"": 1762519991984}",1762625609
manifold:0hL9NOu2sN,manifold,Which books will I finish this month?,Which books will I finish this month?,1762470394837.0,1764547140000.0,"{""id"": ""0hL9NOu2sN"", ""creatorId"": ""KsLPvmOdRQasgOu2FQXdsSWh7ln2"", ""creatorUsername"": ""EnopoletusHarding"", ""creatorName"": ""Enopoletus Harding"", ""createdTime"": 1762470394837, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FEnopoletusHarding%2FB0JxqG3_oN.jpg?alt=media&token=2abc3d64-965d-4b1e-95ad-95807cd293b0"", ""closeTime"": 1764547140000, ""question"": ""Which books will I finish this month?"", ""slug"": ""which-books-will-i-finish-this-mont"", ""url"": ""https://manifold.markets/EnopoletusHarding/which-books-will-i-finish-this-mont"", ""totalLiquidity"": 175, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 95, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 1, ""lastUpdatedTime"": 1762478547537, ""lastBetTime"": 1762478547537}",1762625613
manifold:659gyC66gz,manifold,"Will Grand Theft Auto VI actually release on November 19, 2026?","Will Grand Theft Auto VI actually release on November 19, 2026?",1762469336243.0,1795128420000.0,"{""id"": ""659gyC66gz"", ""creatorId"": ""ZChvqg9CKGTQ3Hj2XtE4WHmiRNq1"", ""creatorUsername"": ""Jubs"", ""creatorName"": ""Justin"", ""createdTime"": 1762469336243, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AAcHTtdkZkZMFO8GtNcgRHoZMdCmvGWdTc6_MY85ZjejolfL_Weu=s96-c"", ""closeTime"": 1795128420000, ""question"": ""Will Grand Theft Auto VI actually release on November 19, 2026?"", ""slug"": ""will-grand-theft-auto-vi-actually-r"", ""url"": ""https://manifold.markets/Jubs/will-grand-theft-auto-vi-actually-r"", ""pool"": {""NO"": 122.47310012479876, ""YES"": 81.65058277948472}, ""probability"": 0.5999945639929897, ""p"": 0.5000000000000004, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 277.58347123181215, ""volume24Hours"": 10, ""isResolved"": false, ""uniqueBettorCount"": 8, ""lastUpdatedTime"": 1762552004073, ""lastBetTime"": 1762552004073}",1762625618
manifold:CNZ6LZuA5R,manifold,Mamdani opens city-owned grocery store by June 30?,Mamdani opens city-owned grocery store by June 30?,1762468364390.0,1782863940000.0,"{""id"": ""CNZ6LZuA5R"", ""creatorId"": ""ZChvqg9CKGTQ3Hj2XtE4WHmiRNq1"", ""creatorUsername"": ""Jubs"", ""creatorName"": ""Justin"", ""createdTime"": 1762468364390, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AAcHTtdkZkZMFO8GtNcgRHoZMdCmvGWdTc6_MY85ZjejolfL_Weu=s96-c"", ""closeTime"": 1782863940000, ""question"": ""Mamdani opens city-owned grocery store by June 30?"", ""slug"": ""mamdani-opens-cityowned-grocery-sto"", ""url"": ""https://manifold.markets/Jubs/mamdani-opens-cityowned-grocery-sto"", ""pool"": {""NO"": 62.39398629055847, ""YES"": 160.27185622395814}, ""probability"": 0.2802135504303528, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 288.9563033753934, ""volume24Hours"": 45, ""isResolved"": false, ""uniqueBettorCount"": 13, ""lastUpdatedTime"": 1762586236172, ""lastBetTime"": 1762586236172}",1762625623
manifold:SqAUQzlp0u,manifold,Will Mamdani freeze NYC rents before 2027?,Will Mamdani freeze NYC rents before 2027?,1762468280788.0,1798761540000.0,"{""id"": ""SqAUQzlp0u"", ""creatorId"": ""ZChvqg9CKGTQ3Hj2XtE4WHmiRNq1"", ""creatorUsername"": ""Jubs"", ""creatorName"": ""Justin"", ""createdTime"": 1762468280788, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AAcHTtdkZkZMFO8GtNcgRHoZMdCmvGWdTc6_MY85ZjejolfL_Weu=s96-c"", ""closeTime"": 1798761540000, ""question"": ""Will Mamdani freeze NYC rents before 2027?"", ""slug"": ""will-mamdani-freeze-nyc-rents-befor"", ""url"": ""https://manifold.markets/Jubs/will-mamdani-freeze-nyc-rents-befor"", ""pool"": {""NO"": 124.99999999999996, ""YES"": 80.00000000000003}, ""probability"": 0.6097560975609755, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 70, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 3, ""lastUpdatedTime"": 1762473287536, ""lastBetTime"": 1762473287536}",1762625627
manifold:pApNuqtcqy,manifold,"Will DL2963 on November 8, 2025 be canceled or delayed by more than 3 hours?","Will DL2963 on November 8, 2025 be canceled or delayed by more than 3 hours?",1762467487989.0,1762646400000.0,"{""id"": ""pApNuqtcqy"", ""creatorId"": ""Fxsi2an7IoMsNLyq1ODqsXZIMqC3"", ""creatorUsername"": ""benmanns"", ""creatorName"": ""Benjamin Manns"", ""createdTime"": 1762467487989, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocKkghDuSf2qFv60YgKDe4sB83Qr5ah-gRmsZWJ4Y8cUS4oz=s96-c"", ""closeTime"": 1762646400000, ""question"": ""Will DL2963 on November 8, 2025 be canceled or delayed by more than 3 hours?"", ""slug"": ""will-dl2963-on-november-8-2025-be-c"", ""url"": ""https://manifold.markets/benmanns/will-dl2963-on-november-8-2025-be-c"", ""pool"": {""NO"": 78.07681822184621, ""YES"": 616.9747125416436}, ""probability"": 0.13940356954646244, ""p"": 0.5614089754073732, ""totalLiquidity"": 208, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 963.64227615103, ""volume24Hours"": 939.1326471504603, ""isResolved"": false, ""uniqueBettorCount"": 7, ""lastUpdatedTime"": 1762613386103, ""lastBetTime"": 1762613386103}",1762625632
manifold:Lnq08ZRsh9,manifold,What explains Extended Red Emission?,What explains Extended Red Emission?,1762467420832.0,32530543500000.0,"{""id"": ""Lnq08ZRsh9"", ""creatorId"": ""PKCOdbTq3BQh3bFE4DwqSvSO8W63"", ""creatorUsername"": ""ttoe"", ""creatorName"": ""Toward a theory of everything"", ""createdTime"": 1762467420832, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocLXfQg0e9nr4usQN-_3y_GFLXVCUa6_kqKCBy0rr4f-UtRdkeM=s96-c"", ""closeTime"": 32530543500000, ""question"": ""What explains Extended Red Emission?"", ""slug"": ""what-explains-extended-red-emission"", ""url"": ""https://manifold.markets/ttoe/what-explains-extended-red-emission"", ""totalLiquidity"": 150, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 125, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 1, ""lastUpdatedTime"": 1762470775073, ""lastBetTime"": 1762470775073}",1762625636
manifold:9C8luzucZR,manifold,"Will the latch.bio blog mention Wasserstein distances, Schrodinger Bridges, or optimal transport in 2025-2027?","Will the latch.bio blog mention Wasserstein distances, Schrodinger Bridges, or optimal transport in 2025-2027?",1762467043633.0,1830326340000.0,"{""id"": ""9C8luzucZR"", ""creatorId"": ""1YaTkbpWOCfHZXq2qtTqL3ikwzu2"", ""creatorUsername"": ""AutopoieticErgodicity"", ""creatorName"": ""WE LOVE JOSE LUIS RICON"", ""createdTime"": 1762467043633, ""creatorAvatarUrl"": ""https://storage.googleapis.com/mantic-markets.appspot.com/user-images/OR6UutIy.png"", ""closeTime"": 1830326340000, ""question"": ""Will the latch.bio blog mention Wasserstein distances, Schrodinger Bridges, or optimal transport in 2025-2027?"", ""slug"": ""will-the-latchbio-blog-mention-wass"", ""url"": ""https://manifold.markets/AutopoieticErgodicity/will-the-latchbio-blog-mention-wass"", ""pool"": {""NO"": 100, ""YES"": 100}, ""probability"": 0.5, ""p"": 0.5, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 0, ""lastUpdatedTime"": 1762467043703}",1762625641
manifold:N2yS9AczdU,manifold,Daily Coinflip,Daily Coinflip,1762466208198.0,1762577940000.0,"{""id"": ""N2yS9AczdU"", ""creatorId"": ""gRmM27eQDEVTEjM1q6Yzc7abJT93"", ""creatorUsername"": ""Traveel"", ""creatorName"": ""Traveel"", ""createdTime"": 1762466208198, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AEdFTp75uQk9_bN2j7atj8Sgb_7Ud50XuAC1-rg4KHhh=s96-c"", ""closeTime"": 1762577940000, ""question"": ""Daily Coinflip"", ""slug"": ""daily-coinflip-OcEsIRuuLR"", ""url"": ""https://manifold.markets/Traveel/daily-coinflip-OcEsIRuuLR"", ""pool"": {""NO"": 9999.999999999998, ""YES"": 10000.000000000002}, ""probability"": 0.5, ""p"": 0.5000000000000001, ""totalLiquidity"": 10000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 2949.92786546974, ""volume24Hours"": 1336.9742993203001, ""isResolved"": false, ""uniqueBettorCount"": 29, ""lastUpdatedTime"": 1762573038218, ""lastBetTime"": 1762573038218, ""lastCommentTime"": 1762481502278}",1762625645
manifold:NRhAtPcUAq,manifold,Gemini 3 (Google) release (No Double Speak Version),Gemini 3 (Google) release (No Double Speak Version),1762464084309.0,1798761540000.0,"{""id"": ""NRhAtPcUAq"", ""creatorId"": ""8VEUZXoSHAda0uSYcesaYv5NcHA2"", ""creatorUsername"": ""AffineTyped"", ""creatorName"": ""AffinityForTypes"", ""createdTime"": 1762464084309, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FAffineTyped%2F2uL2gPRC58.jpg?alt=media&token=a99dbb9a-e8ef-4913-9584-495d404001db"", ""closeTime"": 1798761540000, ""question"": ""Gemini 3 (Google) release (No Double Speak Version)"", ""slug"": ""gemini-3-google-release-no-double-s"", ""url"": ""https://manifold.markets/AffineTyped/gemini-3-google-release-no-double-s"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 2981.6457285110323, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 3, ""lastUpdatedTime"": 1762505774564, ""lastBetTime"": 1762505774564, ""lastCommentTime"": 1762479602016}",1762625650
manifold:yunz98Uunq,manifold,How many traders will $ZC decision market #15 (11/06-7) get?,How many traders will $ZC decision market #15 (11/06-7) get?,1762463066257.0,1762543644103.0,"{""id"": ""yunz98Uunq"", ""creatorId"": ""Mhr1cpXRkGT2OlwH6grVpWcJglm1"", ""creatorUsername"": ""Aelix"", ""creatorName"": ""Aelix"", ""createdTime"": 1762463066257, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FAelix%2FPq0N5SdQ8z.jpg?alt=media&token=cc12bdd8-5752-4dd6-a05b-09944f1d00ec"", ""closeTime"": 1762543644103, ""question"": ""How many traders will $ZC decision market #15 (11/06-7) get?"", ""slug"": ""how-many-traders-will-zc-decision-m"", ""url"": ""https://manifold.markets/Aelix/how-many-traders-will-zc-decision-m"", ""totalLiquidity"": 175, ""outcomeType"": ""MULTI_NUMERIC"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 578.0315192144815, ""volume24Hours"": 218.03151921448145, ""isResolved"": true, ""resolution"": ""dQ8dtUl6zp"", ""resolutionTime"": 1762543644103, ""resolverId"": ""Mhr1cpXRkGT2OlwH6grVpWcJglm1"", ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762543644103, ""lastBetTime"": 1762543619724}",1762625654
